Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Virgil van Dijk,4.0,Netherlands,29.0,0.2936802973977695,98,30,0.07262569832402235,,11.0,0.0,3.0,,,119.5245283018868,,,12.0,,61.0,145.0,184.0,70%,4.0,27.0,278.0,924.0,528.0,2.0,837.0,1083.0,397.0,41.0,776.0,269.0,0.0,3.0,0.02409638554216868,0.5885338241035079,66.38,13.0,3.0,33%,11.0,737.0,,,,,,,,,8,1,88,4.0,10,0
Joseph Gomez,12.0,England,23.0,0.13382899628252787,52,6,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,31.0,49.0,111.0,74%,1.0,4.0,100.0,166.0,78.0,0.0,406.0,322.0,245.0,39.0,140.0,109.0,0.0,0.0,0.02409638554216868,0.2446043165467626,60.1,2.0,68.0,24%,2.0,196.0,,,,,,,,,15,0,58,1.0,10,0
Andrew Robertson,26.0,Scotland,26.0,0.28252788104089216,86,36,0.01675977653631285,,2.0,0.0,2.0,,,119.5245283018868,,,3.0,,44.0,158.0,270.0,63%,4.0,19.0,191.0,282.0,114.0,3.0,880.0,522.0,466.0,109.0,92.0,97.0,0.0,1.0,0.3855421686746988,0.4634989682672467,54.33,40.0,655.0,17%,8.0,324.0,,,,,,,,,20,0,80,11.0,10,0
Joel Matip,32.0,Cameroon,29.0,0.15799256505576206,58,7,0.01675977653631285,,3.0,1.0,0.0,,,119.5245283018868,,,4.0,,29.0,69.0,134.0,70%,0.0,10.0,125.0,362.0,205.0,1.0,419.0,428.0,201.0,21.0,233.0,94.0,0.0,2.0,0.09747423428654378,0.29267748591824216,61.03,2.0,6.0,6%,6.0,258.0,,,,,,,,,9,0,52,1.0,10,0
Trent Alexander-Arnold,66.0,England,21.0,0.17472118959107805,74,8,0.027932960893854747,,0.0,6.0,0.0,,,119.5245283018868,,,3.0,,31.0,69.0,158.0,64%,1.0,27.0,114.0,184.0,64.0,1.0,546.0,264.0,319.0,57.0,31.0,73.0,0.0,1.0,0.30120481927710846,0.29680441693157106,56.03,32.0,708.0,23%,11.0,394.0,,,,,,,,,11,0,50,10.0,10,0
Neco Williams,76.0,Wales,19.0,0.009293680297397768,4,1,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,2.0,5.0,60%,0.0,5.0,9.0,3.0,1.0,0.0,16.0,19.0,15.0,6.0,6.0,3.0,0.0,0.0,0.09747423428654378,0.009257710110980982,27.83,0.0,14.0,29%,1.0,11.0,,,,,,,,,1,0,5,0.0,10,0
Konstantinos Tsimikas,21.0,Greece,24.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,10,0
Nathaniel Phillips,47.0,England,23.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,10,0
Sepp van den Berg,72.0,Netherlands,18.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,10,0
Fabinho,3.0,Brazil,26.0,0.10594795539033457,46,4,0.011173184357541898,0.05,1.0,2.0,0.0,0.0,0.0,29.0,8.0,28%,0.0,1.0,,,126.0,55%,,11.0,67.0,43.0,17.0,,292.0,293.0,242.0,19.0,99.0,69.0,,0.0,0.04819277108433735,0.18348112207908093,56.74,4.0,19.0,37%,5.0,157.0,,,,,,,,,12,0,63,0.0,10,3
Georginio Wijnaldum,5.0,Netherlands,29.0,0.33457249070631967,111,32,0.1340782122905028,0.14,8.0,16.0,1.0,1.0,0.0,224.0,86.0,38%,2.0,16.0,,,200.0,68%,,55.0,117.0,124.0,68.0,,989.0,696.0,725.0,194.0,142.0,197.0,,2.0,0.18072289156626506,0.4239585076125147,42.01,15.0,67.0,24%,13.0,240.0,,,,,,,,,7,0,84,15.0,10,3
James Milner,7.0,England,34.0,1.0,272,133,0.3016759776536313,0.1,1.0,38.0,8.0,17.0,4.0,496.0,151.0,30%,7.0,14.0,,,803.0,77%,,174.0,437.0,423.0,126.0,,1751.0,1843.0,2223.0,310.0,337.0,514.0,,2.0,1.0000000000000002,0.9017901957503764,30.0,46.0,2247.0,23%,110.0,882.0,,,,,,,,,65,3,438,45.0,10,3
Naby Keita,8.0,Guinea,25.0,0.08178438661710036,36,2,0.01675977653631285,0.09,1.0,3.0,0.0,0.0,0.0,40.0,17.0,43%,1.0,4.0,,,69.0,42%,,11.0,25.0,17.0,6.0,,202.0,164.0,174.0,50.0,20.0,31.0,,0.0,0.03614457831325302,0.09809826557358764,39.11,6.0,12.0,12%,12.0,32.0,,,,,,,,,1,0,35,1.0,10,3
Jordan Henderson,14.0,England,30.0,0.6338289962825279,185,79,0.16201117318435757,0.09,1.0,22.0,7.0,1.0,2.0,344.0,99.0,29%,9.0,16.0,,,673.0,71%,,98.0,437.0,336.0,130.0,,1878.0,1182.0,1223.0,135.0,243.0,241.0,,1.0,0.5421686746987951,0.9999999999999999,52.43,49.0,792.0,23%,129.0,1188.0,,,,,,,,,34,2,299,29.0,10,3
Alex Oxlade-Chamberlain,15.0,England,27.0,0.362453531598513,114,41,0.08379888268156425,0.08,0.0,14.0,2.0,0.0,0.0,237.0,65.0,27%,8.0,11.0,,,188.0,74%,,87.0,133.0,75.0,25.0,,566.0,707.0,704.0,344.0,76.0,131.0,,3.0,0.2530120481927711,0.25481010540404886,23.32,27.0,421.0,20%,53.0,250.0,,,,,,,,,10,0,104,13.0,10,3
Marko Grujic,16.0,Serbia,24.0,0.013011152416356878,4,3,0.06814937525333523,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50%,0.0,0.0,,,3.0,67%,,0.0,0.0,0.0,0.0,,3.0,12.0,7.0,2.0,5.0,3.0,,0.0,0.09747423428654378,0.0025653895488260557,5.88,0.0,0.0,0%,0.0,0.0,,,,,,,,,1,0,2,0.0,10,3
Curtis Jones,17.0,England,19.0,0.011152416356877325,6,0,0.0,0.14,0.0,1.0,0.0,0.0,0.0,6.0,2.0,33%,0.0,0.0,,,4.0,100%,,1.0,2.0,0.0,0.0,,17.0,9.0,18.0,3.0,2.0,5.0,,0.0,0.09747423428654378,0.007919245998549996,20.43,0.0,0.0,0%,0.0,3.0,,,,,,,,,0,0,4,0.0,10,3
Harry Wilson,59.0,Wales,23.0,0.055762081784386616,7,19,0.0335195530726257,0.23,0.0,0.0,7.0,0.0,2.0,56.0,20.0,36%,1.0,2.0,,,23.0,57%,,25.0,11.0,11.0,5.0,,85.0,87.0,92.0,17.0,6.0,22.0,,0.0,0.09747423428654378,0.03201160002230773,18.55,4.0,35.0,11%,6.0,42.0,,,,,,,,,2,0,12,1.0,10,3
Harvey Elliott,67.0,England,17.0,0.0055762081784386614,2,2,0.06814937525333523,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,4.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.09747423428654378,0.0011711560983771122,5.5,0.0,3.0,3%,0.0,1.0,,,,,,,,,0,0,0,0.0,10,3
Xherdan Shaqiri,23.0,Switzerland,28.0,0.21189591078066913,49,37,0.11731843575418996,0.19,1.0,3.0,18.0,0.0,3.0,187.0,64.0,34%,4.0,10.0,,,70.0,54%,,50.0,43.0,15.0,8.0,,446.0,330.0,467.0,121.0,16.0,48.0,,0.0,0.20481927710843373,0.16942724889855557,26.43,32.0,555.0,26%,55.0,175.0,,,,,,,,,12,0,79,30.0,10,3
Thiago,6.0,Spain,29.0,0.0,1,0,0.06814937525333523,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1%,0.0,0.0,,,1.0,1%,,0.0,1.0,0.0,0.0,,3.0,2.0,7.0,0.0,1.0,1.0,,0.0,0.09747423428654378,0.004517316379454576,82.0,0.0,1.0,1%,0.0,10.0,,,,,,,,,0,0,3,0.0,10,3
Roberto Firmino,9.0,Brazil,28.0,0.3271375464684015,115,23,0.3128491620111732,0.32,13.0,29.0,14.0,2.0,0.0,424.0,182.0,43%,10.0,51.0,,,259.0,,,121.0,73.0,61.0,47.0,,,,,,,,,,0.42168674698795183,0.3469410518097151,35.15,50.0,159.0,,,,,,,,,,,,8,0,206,60.0,10,1
Sadio Mané,10.0,Senegal,28.0,0.362453531598513,121,35,0.4748603351955307,0.44,11.0,52.0,23.0,0.0,0.0,445.0,190.0,43%,13.0,65.0,,,226.0,,,92.0,97.0,53.0,26.0,,,,,,,,,,0.3373493975903615,0.3421448887401707,31.31,43.0,278.0,,,,,,,,,,,,21,3,215,117.0,10,1
Mohamed Salah,11.0,Egypt,28.0,0.22676579925650556,90,12,0.4301675977653632,0.63,4.0,11.0,63.0,9.0,0.0,449.0,201.0,45%,11.0,58.0,,,58.0,,,114.0,25.0,11.0,6.0,,,,,,,,,,0.3373493975903615,0.18716189838826613,27.29,41.0,200.0,,,,,,,,,,,,4,0,63,65.0,10,1
Takumi Minamino,18.0,Japan,25.0,0.01858736059479554,7,3,0.06814937525333523,11.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25%,0.0,1.0,,,3.0,,,3.0,0.0,3.0,0.0,,,,,,,,,,0.09747423428654378,0.005911549829903519,9.73,0.0,2.0,,,,,,,,,,,,0,0,7,0.0,10,1
Rhian Brewster,24.0,England,20.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,10,1
Divock Origi,27.0,Belgium,25.0,0.16728624535315983,57,14,0.1005586592178771,0.21,6.0,11.0,2.0,0.0,0.0,89.0,39.0,44%,4.0,8.0,,,34.0,,,22.0,7.0,9.0,3.0,,,,,,,,,,0.0602409638554217,0.047961630695443645,9.46,3.0,68.0,,,,,,,,,,,,1,0,47,26.0,10,1
Ben Woodburn,58.0,Wales,20.0,0.009293680297397768,5,1,0.06814937525333523,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2%,0.0,0.0,,,4.0,75%,,2.0,0.0,0.0,0.0,,6.0,7.0,12.0,1.0,1.0,3.0,,0.0,0.09747423428654378,0.0021750041827003513,6.67,0.0,5.0,20%,0.0,0.0,,,,,,,,,0,0,2,0.0,10,1
Diogo Jota,20.0,Portugal,23.0,0.12267657992565055,27,19,0.08379888268156425,0.24,0.0,8.0,8.0,0.0,0.0,127.0,50.0,39%,4.0,20.0,,,56.0,,,35.0,22.0,20.0,14.0,,,,,,,,,,0.0602409638554217,0.08833863142044504,23.66,13.0,74.0,,,,,,,,,,,,15,0,84,9.0,10,1
Ederson,31.0,Brazil,27.0,0.20260223048327136,87,14,0.06814937525333523,,,,,,,119.5245283018868,,,,,52.0,78.0,,,,,,,,,,,,,,,0.0,5.0,0.0,0.15503875968992248,25.28,,,,,405.0,184.0,2.0,28.0,45.0,13.0,76.0,538.0,496.0,6,1,4,,11,2
Scott Carson,33.0,England,35.0,0.26765799256505574,44,66,0.06814937525333523,,,,,,,119.5245283018868,,,,,30.0,222.0,,,,,,,,,,,,,,,1.0,10.0,0.012048192771084338,0.15174836874686298,18.77,,,,,832.0,433.0,3.0,66.0,161.0,164.0,23.0,489.0,1385.0,6,1,4,,11,2
Zack Steffen,,United States,25.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,11,2
Nathan Aké,6.0,Netherlands,25.0,0.27137546468401486,52,67,0.061452513966480445,,6.0,1.0,5.0,,,119.5245283018868,,,4.0,,30.0,221.0,255.0,63%,3.0,20.0,206.0,757.0,413.0,5.0,634.0,661.0,443.0,29.0,314.0,273.0,0.0,0.0,0.0602409638554217,0.3141486810551559,38.33,9.0,61.0,20%,3.0,260.0,,,,,,,,,15,1,97,7.0,11,0
Kyle Walker,2.0,England,30.0,0.5427509293680297,183,50,0.0335195530726257,,0.0,6.0,1.0,,,119.5245283018868,,,3.0,,99.0,270.0,600.0,76%,4.0,55.0,498.0,820.0,355.0,4.0,1592.0,1510.0,1104.0,239.0,446.0,292.0,2.0,6.0,0.3373493975903615,0.8751882215158105,53.56,25.0,748.0,17%,29.0,900.0,,,,,,,,,45,1,239,22.0,11,0
John Stones,5.0,England,26.0,0.3011152416356877,90,39,0.0,,1.0,0.0,0.0,,,119.5245283018868,,,1.0,,43.0,161.0,180.0,74%,4.0,7.0,191.0,601.0,338.0,4.0,717.0,664.0,316.0,96.0,330.0,172.0,0.0,7.0,0.09747423428654378,0.49907980592270373,54.91,5.0,18.0,28%,2.0,587.0,,,,,,,,,7,0,45,3.0,11,0
Oleksandr Zinchenko,11.0,Ukraine,23.0,0.07434944237918215,34,6,0.06814937525333523,41.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,21%,0.0,0.0,,,88.0,63%,,11.0,43.0,42.0,27.0,,188.0,173.0,161.0,11.0,66.0,58.0,,2.0,0.02409638554216868,0.17093302102504043,74.78,5.0,101.0,20%,3.0,86.0,,,,,,,,,2,1,35,4.0,11,0
Aymeric Laporte,14.0,France,26.0,0.10780669144981411,50,6,0.01675977653631285,,4.0,0.0,0.0,,,119.5245283018868,,,0.0,,25.0,31.0,63.0,52%,0.0,7.0,70.0,147.0,88.0,0.0,342.0,226.0,144.0,8.0,127.0,79.0,0.0,0.0,0.02409638554216868,0.27639283921699853,84.02,1.0,8.0,13%,1.0,274.0,,,,,,,,,5,0,40,2.0,11,0
Benjamin Mendy,22.0,France,26.0,0.06691449814126393,29,3,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,1.0,,11.0,21.0,40.0,75%,0.0,11.0,35.0,43.0,27.0,0.0,175.0,104.0,164.0,32.0,28.0,47.0,0.0,2.0,0.08433734939759037,0.11142713735987954,54.03,7.0,176.0,23%,2.0,53.0,,,,,,,,,7,0,32,1.0,11,0
João Cancelo,27.0,Portugal,26.0,0.02973977695167286,12,4,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,5.0,11.0,40.0,60%,0.0,3.0,21.0,16.0,12.0,0.0,99.0,104.0,79.0,37.0,19.0,22.0,0.0,0.0,0.09747423428654378,0.05627126206011935,59.41,6.0,47.0,15%,0.0,38.0,,,,,,,,,4,0,17,0.0,11,0
Nicolás Otamendi,30.0,Argentina,32.0,0.25092936802973975,94,22,0.03910614525139665,,5.0,3.0,0.0,,,119.5245283018868,,,2.0,,49.0,116.0,269.0,68%,1.0,21.0,286.0,649.0,388.0,5.0,707.0,766.0,476.0,32.0,388.0,246.0,1.0,5.0,0.0,0.522279850538174,68.87,3.0,7.0,14%,8.0,432.0,,,,,,,,,31,0,118,1.0,11,0
Eric García,50.0,Spain,19.0,0.022304832713754646,11,2,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,3.0,7.0,6.0,17%,0.0,0.0,18.0,31.0,14.0,0.0,38.0,25.0,34.0,6.0,11.0,20.0,0.0,0.0,0.09747423428654378,0.04054430873905527,56.0,0.0,1.0,100%,0.0,26.0,,,,,,,,,1,0,9,0.0,11,0
Patrick Roberts,,England,23.0,0.009293680297397768,0,6,0.06814937525333523,6.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,1.0,100%,,0.0,0.0,0.0,0.0,,2.0,10.0,3.0,6.0,0.0,0.0,,0.0,0.09747423428654378,0.001617310802520774,5.0,0.0,0.0,0%,0.0,2.0,,,,,,,,,1,0,2,0.0,11,3
Ilkay Gündogan,8.0,Germany,29.0,0.18773234200743494,75,17,0.07821229050279331,0.15,2.0,10.0,3.0,2.0,1.0,127.0,34.0,27%,3.0,7.0,,,83.0,60%,,47.0,84.0,45.0,19.0,,462.0,262.0,273.0,74.0,43.0,56.0,,0.0,0.0602409638554217,0.32641793541910663,57.39,12.0,143.0,29%,36.0,224.0,,,,,,,,,13,0,45,2.0,11,3
Rodrigo,16.0,Spain,24.0,0.06505576208178437,25,8,0.011173184357541898,0.08,1.0,2.0,0.0,0.0,0.0,25.0,9.0,36%,0.0,0.0,,,53.0,58%,,4.0,27.0,32.0,19.0,,235.0,177.0,147.0,33.0,59.0,31.0,,0.0,0.012048192771084338,0.14901567118398304,74.25,3.0,8.0,25%,2.0,174.0,,,,,,,,,9,0,45,0.0,11,3
Kevin De Bruyne,17.0,Belgium,29.0,0.28810408921933084,109,22,0.2011173184357542,0.24,0.0,28.0,9.0,3.0,3.0,367.0,133.0,36%,20.0,13.0,,,214.0,68%,,97.0,88.0,59.0,30.0,,758.0,633.0,768.0,221.0,64.0,103.0,,1.0,0.7951807228915663,0.46879705537895267,53.89,97.0,1109.0,26%,131.0,436.0,,,,,,,,,14,0,122,16.0,11,3
Bernardo Silva,20.0,Portugal,26.0,0.1933085501858736,81,15,0.1005586592178771,0.18,2.0,1.0,16.0,0.0,0.0,139.0,51.0,37%,3.0,17.0,,,115.0,65%,,50.0,59.0,46.0,14.0,,366.0,334.0,378.0,118.0,30.0,65.0,,0.0,0.20481927710843373,0.22385812280408232,38.24,21.0,192.0,20%,13.0,132.0,,,,,,,,,8,0,63,4.0,11,3
Fernandinho,25.0,Brazil,35.0,0.41635687732342,156,36,0.09497206703910616,0.08,2.0,14.0,2.0,0.0,0.0,217.0,63.0,29%,3.0,11.0,,,549.0,70%,,50.0,353.0,415.0,267.0,,1300.0,1338.0,1193.0,184.0,427.0,339.0,,0.0,0.18072289156626506,0.8256650493558642,65.8,24.0,69.0,22%,75.0,650.0,,,,,,,,,46,4,324,4.0,11,3
Phil Foden,47.0,England,20.0,0.0762081784386617,38,3,0.0335195530726257,0.17,1.0,1.0,5.0,0.0,0.0,50.0,22.0,44%,1.0,3.0,,,25.0,76%,,11.0,10.0,4.0,1.0,,52.0,99.0,96.0,40.0,13.0,29.0,,0.0,0.02409638554216868,0.04561931849868942,19.5,3.0,38.0,24%,7.0,21.0,,,,,,,,,0,0,17,1.0,11,3
Tommy Doyle,69.0,England,18.0,0.0,1,0,0.06814937525333523,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.0010596174223411966,20.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,11,3
Adrián Bernabé,82.0,Spain,19.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,11,3
Ferran Torres,21.0,Spain,20.0,0.0,1,0,0.06814937525333523,1.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.0,1.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,11,1
Raheem Sterling,7.0,England,25.0,0.48141263940520446,161,55,0.4748603351955307,0.33,6.0,55.0,25.0,1.0,0.0,545.0,222.0,41%,20.0,72.0,,,256.0,,,155.0,125.0,52.0,20.0,,,,,,,,,,0.5301204819277109,0.4637778149573365,31.99,61.0,514.0,,,,,,,,,,,,28,1,297,95.0,11,1
Gabriel Jesus,9.0,Brazil,23.0,0.18959107806691447,80,12,0.22905027932960895,0.41,8.0,22.0,12.0,2.0,0.0,227.0,122.0,54%,7.0,58.0,,,56.0,,,38.0,25.0,17.0,13.0,,,,,,,,,,0.1927710843373494,0.10200211923484469,17.77,16.0,14.0,,,,,,,,,,,,13,0,79,59.0,11,1
Sergio Agüero,10.0,Argentina,32.0,0.4869888475836431,177,44,1.0,0.68,18.0,127.0,34.0,26.0,0.0,996.0,411.0,41%,34.0,126.0,,,150.0,,,230.0,73.0,14.0,3.0,,,,,,,,,,0.5421686746987951,0.34203335006413477,23.32,59.0,176.0,,,,,,,,,,,,23,1,167,194.0,11,1
Riyad Mahrez,26.0,Algeria,29.0,0.36802973977695164,98,58,0.3128491620111732,0.29,3.0,9.0,44.0,8.0,3.0,426.0,185.0,43%,10.0,28.0,,,211.0,,,125.0,141.0,50.0,22.0,,,,,,,,,,0.46987951807228917,0.3356198761920696,30.25,80.0,741.0,,,,,,,,,,,,7,0,117,45.0,11,1
Liam Delap,48.0,England,17.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,11,1
David de Gea,1.0,Spain,29.0,0.5817843866171004,174,66,0.06814937525333523,,,,,,,119.5245283018868,,,,,113.0,317.0,,,,,,,,,,,,,,,1.0,13.0,0.09747423428654378,0.3908315208298478,22.32,,,,,1943.0,870.0,2.0,108.0,185.0,107.0,87.0,1205.0,2452.0,6,0,1,,12,2
Lee Grant,,England,37.0,0.055762081784386616,10,12,0.06814937525333523,,,,,,,119.5245283018868,,,,,9.0,41.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.053427025821203504,30.94,,,,,365.0,99.0,0.0,21.0,24.0,16.0,21.0,114.0,301.0,1,0,0,,12,2
Sergio Romero,22.0,Argentina,33.0,0.011152416356877325,4,1,0.06814937525333523,,,,,,,119.5245283018868,,,,,6.0,2.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.01003848084323239,25.86,,,,,54.0,20.0,1.0,1.0,10.0,2.0,5.0,39.0,38.0,0,0,0,,12,2
Dean Henderson,26.0,England,23.0,0.06505576208178437,14,11,0.06814937525333523,,,,,,,119.5245283018868,,,,,13.0,33.0,,,,,,,,,,,,,,,0.0,1.0,0.09747423428654378,0.05203279237075456,25.94,,,,,265.0,97.0,1.0,16.0,16.0,7.0,8.0,106.0,261.0,2,0,0,,12,2
Victor Lindelöf,2.0,Sweden,26.0,0.1524163568773234,41,19,0.00558659217877095,,1.0,0.0,1.0,,,119.5245283018868,,,0.0,,23.0,89.0,86.0,62%,1.0,5.0,63.0,311.0,161.0,0.0,461.0,319.0,191.0,16.0,188.0,117.0,2.0,1.0,0.0,0.24638893536333725,53.24,5.0,4.0,4%,3.0,172.0,,,,,,,,,8,0,53,0.0,12,0
Eric Bailly,3.0,Cote D'Ivoire,26.0,0.09851301115241634,35,7,0.0,,0.0,1.0,0.0,,,119.5245283018868,,,1.0,,21.0,35.0,92.0,67%,1.0,3.0,102.0,226.0,88.0,0.0,281.0,229.0,123.0,23.0,75.0,42.0,1.0,0.0,0.09747423428654378,0.09374825720818694,31.15,0.0,2.0,2%,1.0,100.0,,,,,,,,,6,1,45,0.0,12,0
Phil Jones,4.0,England,28.0,0.3698884758364312,104,44,0.00558659217877095,,1.0,1.0,0.0,,,119.5245283018868,,,3.0,,60.0,170.0,394.0,73%,11.0,19.0,404.0,1073.0,560.0,3.0,872.0,1051.0,608.0,75.0,407.0,237.0,2.0,1.0,0.0602409638554217,0.43689699403268084,39.18,11.0,137.0,20%,13.0,485.0,,,,,,,,,27,0,155,3.0,12,0
Harry Maguire,5.0,England,27.0,0.258364312267658,50,58,0.03910614525139665,,4.0,4.0,0.0,,,119.5245283018868,,,4.0,,32.0,195.0,191.0,69%,3.0,23.0,233.0,639.0,396.0,0.0,871.0,895.0,433.0,107.0,494.0,202.0,0.0,1.0,0.07228915662650603,0.4084546316435224,52.32,9.0,34.0,15%,6.0,646.0,,,,,,,,,26,1,117,17.0,12,0
Chris Smalling,12.0,England,30.0,0.4052044609665427,122,56,0.061452513966480445,,8.0,2.0,2.0,,,119.5245283018868,,,2.0,,66.0,210.0,283.0,68%,8.0,32.0,360.0,1287.0,670.0,0.0,897.0,1082.0,629.0,59.0,645.0,324.0,4.0,3.0,0.012048192771084338,0.451229713903296,36.95,3.0,63.0,35%,7.0,517.0,,,,,,,,,18,1,192,14.0,12,0
Marcos Rojo,16.0,Argentina,30.0,0.13940520446096652,45,10,0.0,,0.0,0.0,1.0,,,119.5245283018868,,,0.0,,21.0,58.0,140.0,71%,0.0,14.0,130.0,383.0,213.0,0.0,358.0,351.0,264.0,26.0,154.0,113.0,1.0,1.0,0.0,0.19530422173888795,46.09,1.0,83.0,22%,2.0,238.0,,,,,,,,,23,0,81,2.0,12,0
Diogo Dalot,20.0,Portugal,21.0,0.03531598513011152,9,7,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,1.0,19.0,27.0,52%,0.0,5.0,12.0,31.0,13.0,0.0,58.0,65.0,37.0,11.0,25.0,6.0,0.0,0.0,0.012048192771084338,0.026378896882494004,23.7,5.0,53.0,26%,0.0,10.0,,,,,,,,,3,0,13,2.0,12,0
Luke Shaw,23.0,England,25.0,0.2899628252788104,68,39,0.0,,0.0,0.0,1.0,,,119.5245283018868,,,2.0,,43.0,141.0,275.0,73%,3.0,31.0,167.0,464.0,228.0,0.0,681.0,821.0,630.0,163.0,261.0,198.0,0.0,1.0,0.07228915662650603,0.3715353298756344,42.44,14.0,425.0,21%,9.0,171.0,,,,,,,,,29,1,138,7.0,12,0
Timothy Fosu-Mensah,24.0,Netherlands,22.0,0.08921933085501858,17,23,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,5.0,51.0,80.0,69%,3.0,5.0,65.0,110.0,49.0,0.0,175.0,151.0,135.0,24.0,31.0,46.0,1.0,1.0,0.0,0.07333667949361442,26.86,2.0,40.0,23%,2.0,59.0,,,,,,,,,8,0,36,2.0,12,0
